prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,16,2,8192,9.2762
16,16,2,16384,13.4705
16,16,4,16,5.1065
16,16,4,32,5.1229
16,16,4,64,5.1556
16,16,4,128,5.2212
16,16,4,256,5.3523
16,16,4,512,5.6144
16,16,4,1024,6.1387
16,16,4,2048,7.1873
16,16,4,4096,9.2844
16,16,4,8192,13.4787
16,16,4,16384,21.8673
16,16,8,16,5.1393
16,16,8,32,5.1720
16,16,8,64,5.2376
16,16,8,128,5.3686
16,16,8,256,5.6308
16,16,8,512,6.1551
16,16,8,1024,7.2036
16,16,8,2048,9.3008
16,16,8,4096,13.4951
16,16,8,8192,21.8837
16,16,8,16384,38.6609
16,16,16,16,5.2048
16,16,16,32,5.2703
16,16,16,64,5.4014
16,16,16,128,5.6636
16,16,16,256,6.1878
16,16,16,512,7.2364
16,16,16,1024,9.3336
16,16,16,2048,13.5279
16,16,16,4096,21.9165
16,16,16,8192,38.6937
16,16,16,16384,72.2481
16,16,32,16,5.3359
16,16,32,32,5.4669
16,16,32,64,5.7291
16,16,32,128,6.2534
16,16,32,256,7.3020
16,16,32,512,9.3991
16,16,32,1024,13.5934
16,16,32,2048,21.9820
16,16,32,4096,38.7592
16,16,32,8192,72.3137
16,16,32,16384,139.4225
16,16,64,16,5.5980
16,16,64,32,5.8602
16,16,64,64,6.3844
16,16,64,128,7.4330
16,16,64,256,9.5302
16,16,64,512,13.7245
16,16,64,1024,22.1131
16,16,64,2048,38.8903
16,16,64,4096,72.4447
16,16,64,8192,139.5536
16,16,64,16384,273.7713
16,16,128,16,6.1223
16,16,128,32,6.6466
16,16,128,64,7.6952
16,16,128,128,9.7923
16,16,128,256,13.9866
16,16,128,512,22.3752
16,16,128,1024,39.1524
16,16,128,2048,72.7069
16,16,128,4096,139.8157
16,16,128,8192,274.0335
16,16,128,16384,542.4689
16,32,0,0,5.0778
16,32,1,16,5.0860
16,32,1,32,5.0901
16,32,1,64,5.0983
16,32,1,128,5.1147
16,32,1,256,5.1475
16,32,1,512,5.2130
16,32,1,1024,5.3441
16,32,1,2048,5.6062
16,32,1,4096,6.1305
16,32,1,8192,7.1791
16,32,1,16384,9.2762
16,32,2,16,5.0942
16,32,2,32,5.1024
16,32,2,64,5.1188
16,32,2,128,5.1516
16,32,2,256,5.2171
16,32,2,512,5.3482
16,32,2,1024,5.6103
16,32,2,2048,6.1346
16,32,2,4096,7.1832
16,32,2,8192,9.2803
16,32,2,16384,13.4746
16,32,4,16,5.1106
16,32,4,32,5.1270
16,32,4,64,5.1597
16,32,4,128,5.2253
16,32,4,256,5.3564
16,32,4,512,5.6185
16,32,4,1024,6.1428
16,32,4,2048,7.1914
16,32,4,4096,9.2885
16,32,4,8192,13.4828
16,32,4,16384,21.8714
16,32,8,16,5.1434
16,32,8,32,5.1761
16,32,8,64,5.2417
16,32,8,128,5.3727
16,32,8,256,5.6349
16,32,8,512,6.1592
16,32,8,1024,7.2077
16,32,8,2048,9.3049
16,32,8,4096,13.4992
16,32,8,8192,21.8878
16,32,8,16384,38.6650
16,32,16,16,5.2089
16,32,16,32,5.2744
16,32,16,64,5.4055
16,32,16,128,5.6676
16,32,16,256,6.1919
16,32,16,512,7.2405
16,32,16,1024,9.3377
16,32,16,2048,13.5320
16,32,16,4096,21.9206
16,32,16,8192,38.6978
16,32,16,16384,72.2522
16,32,32,16,5.3400
16,32,32,32,5.4710
16,32,32,64,5.7332
16,32,32,128,6.2575
16,32,32,256,7.3060
16,32,32,512,9.4032
16,32,32,1024,13.5975
16,32,32,2048,21.9861
16,32,32,4096,38.7633
16,32,32,8192,72.3178
16,32,32,16384,139.4266
16,32,64,16,5.6021
16,32,64,32,5.8643
16,32,64,64,6.3885
16,32,64,128,7.4371
16,32,64,256,9.5343
16,32,64,512,13.7286
16,32,64,1024,22.1172
16,32,64,2048,38.8944
16,32,64,4096,72.4488
16,32,64,8192,139.5577
16,32,64,16384,273.7754
16,32,128,16,6.1264
16,32,128,32,6.6507
16,32,128,64,7.6993
16,32,128,128,9.7964
16,32,128,256,13.9907
16,32,128,512,22.3793
16,32,128,1024,39.1565
16,32,128,2048,72.7110
16,32,128,4096,139.8198
16,32,128,8192,274.0376
16,32,128,16384,542.4730
16,64,0,0,5.0860
16,64,1,16,5.0942
16,64,1,32,5.0983
16,64,1,64,5.1065
16,64,1,128,5.1229
16,64,1,256,5.1556
16,64,1,512,5.2212
16,64,1,1024,5.3523
16,64,1,2048,5.6144
16,64,1,4096,6.1387
16,64,1,8192,7.1873
16,64,1,16384,9.2844
16,64,2,16,5.1024
16,64,2,32,5.1106
16,64,2,64,5.1270
16,64,2,128,5.1597
16,64,2,256,5.2253
16,64,2,512,5.3564
16,64,2,1024,5.6185
16,64,2,2048,6.1428
16,64,2,4096,7.1914
16,64,2,8192,9.2885
16,64,2,16384,13.4828
16,64,4,16,5.1188
16,64,4,32,5.1352
16,64,4,64,5.1679
16,64,4,128,5.2335
16,64,4,256,5.3645
16,64,4,512,5.6267
16,64,4,1024,6.1510
16,64,4,2048,7.1996
16,64,4,4096,9.2967
16,64,4,8192,13.4910
16,64,4,16384,21.8796
16,64,8,16,5.1516
16,64,8,32,5.1843
16,64,8,64,5.2499
16,64,8,128,5.3809
16,64,8,256,5.6431
16,64,8,512,6.1674
16,64,8,1024,7.2159
16,64,8,2048,9.3131
16,64,8,4096,13.5074
16,64,8,8192,21.8960
16,64,8,16384,38.6732
16,64,16,16,5.2171
16,64,16,32,5.2826
16,64,16,64,5.4137
16,64,16,128,5.6758
16,64,16,256,6.2001
16,64,16,512,7.2487
16,64,16,1024,9.3459
16,64,16,2048,13.5402
16,64,16,4096,21.9288
16,64,16,8192,38.7060
16,64,16,16384,72.2604
16,64,32,16,5.3482
16,64,32,32,5.4792
16,64,32,64,5.7414
16,64,32,128,6.2657
16,64,32,256,7.3142
16,64,32,512,9.4114
16,64,32,1024,13.6057
16,64,32,2048,21.9943
16,64,32,4096,38.7715
16,64,32,8192,72.3260
16,64,32,16384,139.4348
16,64,64,16,5.6103
16,64,64,32,5.8724
16,64,64,64,6.3967
16,64,64,128,7.4453
16,64,64,256,9.5425
16,64,64,512,13.7368
16,64,64,1024,22.1254
16,64,64,2048,38.9026
16,64,64,4096,72.4570
16,64,64,8192,139.5659
16,64,64,16384,273.7836
16,64,128,16,6.1346
16,64,128,32,6.6589
16,64,128,64,7.7075
16,64,128,128,9.8046
16,64,128,256,13.9989
16,64,128,512,22.3875
16,64,128,1024,39.1647
16,64,128,2048,72.7192
16,64,128,4096,139.8280
16,64,128,8192,274.0458
16,64,128,16384,542.4812
16,128,0,0,5.1024
16,128,1,16,5.1106
16,128,1,32,5.1147
16,128,1,64,5.1229
16,128,1,128,5.1393
16,128,1,256,5.1720
16,128,1,512,5.2376
16,128,1,1024,5.3686
16,128,1,2048,5.6308
16,128,1,4096,6.1551
16,128,1,8192,7.2036
16,128,1,16384,9.3008
16,128,2,16,5.1188
16,128,2,32,5.1270
16,128,2,64,5.1434
16,128,2,128,5.1761
16,128,2,256,5.2417
16,128,2,512,5.3727
