prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,256,16,8192,60.064
16,256,16,16384,97.376
16,256,32,16,18.6877
16,256,32,32,18.5067
16,256,32,64,18.624
16,256,32,128,18.656
16,256,32,256,19.019
16,256,32,512,23.4563
16,256,32,1024,30.4747
16,256,32,2048,41.739
16,256,32,4096,62.1013
16,256,32,8192,98.5177
16,256,32,16384,170.241
16,256,64,16,19.2533
16,256,64,32,19.5303
16,256,64,64,19.9683
16,256,64,128,19.3813
16,256,64,256,20.864
16,256,64,512,31.392
16,256,64,1024,45.014
16,256,64,2048,66.2827
16,256,64,4096,102.197
16,256,64,8192,172.929
16,256,64,16384,316.353
16,256,128,16,21.664
16,256,128,32,22.379
16,256,128,64,23.3387
16,256,128,128,27.5307
16,256,128,256,31.6267
16,256,128,512,47.3823
16,256,128,1024,69.2057
16,256,128,2048,106.934
16,256,128,4096,177.11
16,256,128,8192,317.495
16,256,128,16384,604.995
16,512,0,0,22.1227
16,512,1,16,21.6217
16,512,1,32,21.675
16,512,1,64,21.856
16,512,1,128,21.824
16,512,1,256,21.4507
16,512,1,512,21.312
16,512,1,1024,20.0853
16,512,1,2048,19.9577
16,512,1,4096,22.176
16,512,1,8192,23.6697
16,512,1,16384,27.0507
16,512,2,16,21.5893
16,512,2,32,22.4213
16,512,2,64,22.272
16,512,2,128,22.069
16,512,2,256,22.0697
16,512,2,512,21.8887
16,512,2,1024,20.384
16,512,2,2048,20.5973
16,512,2,4096,23.691
16,512,2,8192,25.6643
16,512,2,16384,29.5253
16,512,4,16,22.688
16,512,4,32,23.1047
16,512,4,64,23.1147
16,512,4,128,22.496
16,512,4,256,22.4967
16,512,4,512,22.4213
16,512,4,1024,21.0773
16,512,4,2048,23.7333
16,512,4,4096,25.728
16,512,4,8192,28.9073
16,512,4,16384,38.688
16,512,8,16,22.1223
16,512,8,32,22.4427
16,512,8,64,22.3357
16,512,8,128,22.0807
16,512,8,256,22.4217
16,512,8,512,22.1873
16,512,8,1024,22.1547
16,512,8,2048,24.5013
16,512,8,4096,28.48
16,512,8,8192,39.552
16,512,8,16384,60.2567
16,512,16,16,21.1413
16,512,16,32,21.024
16,512,16,64,21.067
16,512,16,128,21.3017
16,512,16,256,22.6133
16,512,16,512,22.1013
16,512,16,1024,24.9493
16,512,16,2048,28.9173
16,512,16,4096,39.264
16,512,16,8192,60.726
16,512,16,16384,98.102
16,512,32,16,22.4747
16,512,32,32,22.5707
16,512,32,64,22.4
16,512,32,128,22.1653
16,512,32,256,28.3523
16,512,32,512,25.0137
16,512,32,1024,30.5283
16,512,32,2048,41.547
16,512,32,4096,62.0057
16,512,32,8192,99.9367
16,512,32,16384,170.742
16,512,64,16,25.5683
16,512,64,32,26.2623
16,512,64,64,26.5707
16,512,64,128,25.8247
16,512,64,256,27.6907
16,512,64,512,31.4247
16,512,64,1024,44.3203
16,512,64,2048,65.291
16,512,64,4096,102.742
16,512,64,8192,172.961
16,512,64,16384,317.709
16,512,128,16,26.656
16,512,128,32,27.3173
16,512,128,64,27.84
16,512,128,128,31.2213
16,512,128,256,36.459
16,512,128,512,47.819
16,512,128,1024,70.1973
16,512,128,2048,107.691
16,512,128,4096,177.473
16,512,128,8192,319.073
16,512,128,16384,604.707
16,1024,0,0,22.368
16,1024,1,16,22.0267
16,1024,1,32,22.8373
16,1024,1,64,22.657
16,1024,1,128,22.3787
16,1024,1,256,22.3467
16,1024,1,512,22.315
16,1024,1,1024,22.3467
16,1024,1,2048,20.6193
16,1024,1,4096,21.4087
16,1024,1,8192,24.768
16,1024,1,16384,28.128
16,1024,2,16,22.987
16,1024,2,32,23.0077
16,1024,2,64,23.1687
16,1024,2,128,23.1993
16,1024,2,256,23.1467
16,1024,2,512,23.1783
16,1024,2,1024,22.6883
16,1024,2,2048,20.8747
16,1024,2,4096,24.032
16,1024,2,8192,26.656
16,1024,2,16384,31.7017
16,1024,4,16,23.2
16,1024,4,32,23.36
16,1024,4,64,23.2
16,1024,4,128,23.3923
16,1024,4,256,23.361
16,1024,4,512,23.2853
16,1024,4,1024,22.9973
16,1024,4,2048,23.8827
16,1024,4,4096,26.4853
16,1024,4,8192,30.6883
16,1024,4,16384,39.136
16,1024,8,16,23.1677
16,1024,8,32,23.1257
16,1024,8,64,23.1893
16,1024,8,128,23.232
16,1024,8,256,23.286
16,1024,8,512,23.4453
16,1024,8,1024,23.275
16,1024,8,2048,25.1733
16,1024,8,4096,29.9413
16,1024,8,8192,39.6267
16,1024,8,16384,58.411
16,1024,16,16,22.336
16,1024,16,32,22.24
16,1024,16,64,22.176
16,1024,16,128,22.1973
16,1024,16,256,22.7847
16,1024,16,512,23.1473
16,1024,16,1024,25.9833
16,1024,16,2048,29.6533
16,1024,16,4096,39.9573
16,1024,16,8192,61.2903
16,1024,16,16384,97.6857
16,1024,32,16,23.648
16,1024,32,32,23.4667
16,1024,32,64,23.84
16,1024,32,128,23.627
16,1024,32,256,29.1733
16,1024,32,512,31.0503
16,1024,32,1024,30.7627
16,1024,32,2048,42.2187
16,1024,32,4096,62.5067
16,1024,32,8192,99.2537
16,1024,32,16384,171.35
16,1024,64,16,26.7953
16,1024,64,32,28.726
16,1024,64,64,27.435
16,1024,64,128,29.9203
16,1024,64,256,35.7443
16,1024,64,512,33.9627
16,1024,64,1024,44.619
16,1024,64,2048,64.32
16,1024,64,4096,102.273
16,1024,64,8192,174.092
16,1024,64,16384,317.772
16,1024,128,16,31.371
16,1024,128,32,31.712
16,1024,128,64,32.352
16,1024,128,128,31.712
16,1024,128,256,37.2807
16,1024,128,512,46.901
16,1024,128,1024,69.3547
16,1024,128,2048,106.443
16,1024,128,4096,177.633
16,1024,128,8192,318.615
16,1024,128,16384,604.141
16,2048,0,0,23.627
16,2048,1,16,23.2957
16,2048,1,32,23.083
16,2048,1,64,23.1253
16,2048,1,128,23.307
16,2048,1,256,23.1893
16,2048,1,512,23.3173
16,2048,1,1024,23.424
16,2048,1,2048,23.072
16,2048,1,4096,21.6427
16,2048,1,8192,26.1443
16,2048,1,16384,28.523
16,2048,2,16,23.968
16,2048,2,32,24.1813
16,2048,2,64,24.2773
16,2048,2,128,24.5343
16,2048,2,256,24.2133
16,2048,2,512,24.0957
16,2048,2,1024,23.9897
16,2048,2,2048,24.0213
16,2048,2,4096,25.1847
16,2048,2,8192,27.1573
16,2048,2,16384,32.2987
16,2048,4,16,24.2247
16,2048,4,32,24.5547
16,2048,4,64,24.6613
16,2048,4,128,24.9287
16,2048,4,256,24.2667
16,2048,4,512,24.4697
16,2048,4,1024,24.79
16,2048,4,2048,23.6377
16,2048,4,4096,26.6667
16,2048,4,8192,31.008
16,2048,4,16384,40.7257
16,2048,8,16,23.9043
16,2048,8,32,24.6187
16,2048,8,64,23.744
16,2048,8,128,23.7657
16,2048,8,256,24.0747
16,2048,8,512,24.4587
16,2048,8,1024,24.512
16,2048,8,2048,25.4933
16,2048,8,4096,30.806
16,2048,8,8192,39.6483
16,2048,8,16384,60.6083
16,2048,16,16,22.9653
16,2048,16,32,23.008
16,2048,16,64,23.0827
16,2048,16,128,23.4777
16,2048,16,256,22.6987
16,2048,16,512,24.064
16,2048,16,1024,25.9627
16,2048,16,2048,37.3123
16,2048,16,4096,41.0883
16,2048,16,8192,60.171
16,2048,16,16384,98.4433
16,2048,32,16,24.2773
16,2048,32,32,24.3097
16,2048,32,64,24.416
16,2048,32,128,24.704
16,2048,32,256,29.6643
16,2048,32,512,32.48
16,2048,32,1024,40.299
16,2048,32,2048,43.2963
16,2048,32,4096,62.5927
16,2048,32,8192,100.267
16,2048,32,16384,171.264
16,2048,64,16,27.915
16,2048,64,32,27.4667
16,2048,64,64,27.8827
16,2048,64,128,30.72
16,2048,64,256,34.4963
16,2048,64,512,44.256
16,2048,64,1024,45.8137
16,2048,64,2048,66.219
16,2048,64,4096,101.632
16,2048,64,8192,173.932
16,2048,64,16384,317.346
16,2048,128,16,32.0107
16,2048,128,32,31.8937
16,2048,128,64,32.7147
16,2048,128,128,38.7097
16,2048,128,256,43.2963
16,2048,128,512,48.309
16,2048,128,1024,69.4087
16,2048,128,2048,107.04
16,2048,128,4096,178.785
16,2048,128,8192,321.111
16,2048,128,16384,604.867
16,4096,0,0,24.737
16,4096,1,16,23.9897
16,4096,1,32,24.1067
16,4096,1,64,24.1493
16,4096,1,128,24.096
16,4096,1,256,24.096
16,4096,1,512,24.246
16,4096,1,1024,24.0747
16,4096,1,2048,24.3417
16,4096,1,4096,24.352
16,4096,1,8192,25.5787
16,4096,1,16384,29.611
16,4096,2,16,24.8857
16,4096,2,32,24.832
16,4096,2,64,24.928
16,4096,2,128,24.672
16,4096,2,256,24.64
16,4096,2,512,24.992
16,4096,2,1024,24.8423
16,4096,2,2048,24.9493
16,4096,2,4096,25.483
16,4096,2,8192,28.672
16,4096,2,16384,32.736
16,4096,4,16,24.8747
16,4096,4,32,24.8853
16,4096,4,64,25.12
16,4096,4,128,25.0993
16,4096,4,256,24.8857
16,4096,4,512,25.0243
16,4096,4,1024,25.6327
16,4096,4,2048,24.9607
16,4096,4,4096,27.6377
16,4096,4,8192,31.9577
16,4096,4,16384,39.4887
16,4096,8,16,25.0457
16,4096,8,32,25.1307
16,4096,8,64,24.8323
16,4096,8,128,24.992
16,4096,8,256,25.3867
16,4096,8,512,24.9493
16,4096,8,1024,24.9817
16,4096,8,2048,26.5177
16,4096,8,4096,31.2003
16,4096,8,8192,39.9573
16,4096,8,16384,60.3957
16,4096,16,16,24.064
16,4096,16,32,24.2667
16,4096,16,64,24.2563
16,4096,16,128,24.63
16,4096,16,256,23.723
16,4096,16,512,24.6933
16,4096,16,1024,28.6293
16,4096,16,2048,32.192
16,4096,16,4096,55.0297
16,4096,16,8192,61.1527
16,4096,16,16384,98.3473
16,4096,32,16,25.0027
16,4096,32,32,25.078
16,4096,32,64,25.1307
16,4096,32,128,25.5147
16,4096,32,256,27.105
16,4096,32,512,32.4053
16,4096,32,1024,41.8347
16,4096,32,2048,59.541
16,4096,32,4096,64.2997
16,4096,32,8192,100.182
16,4096,32,16384,171.969
16,4096,64,16,28.9493
16,4096,64,32,28.3093
16,4096,64,64,29.5897
16,4096,64,128,30.9227
16,4096,64,256,34.6457
16,4096,64,512,44.2777
16,4096,64,1024,65.6543
16,4096,64,2048,67.5737
16,4096,64,4096,102.657
16,4096,64,8192,174.433
16,4096,64,16384,318.007
16,4096,128,16,32.5333
16,4096,128,32,32.907
16,4096,128,64,33.5467
16,4096,128,128,38.1333
16,4096,128,256,46.2613
16,4096,128,512,62.4537
16,4096,128,1024,70.5927
16,4096,128,2048,106.582
16,4096,128,4096,178.134
16,4096,128,8192,320.567
16,4096,128,16384,607.182
16,8192,0,0,26.3893
16,8192,1,16,26.6137
16,8192,1,32,26.8273
16,8192,1,64,26.7843
16,8192,1,128,26.6453
16,8192,1,256,26.6027
16,8192,1,512,26.6453
16,8192,1,1024,26.1657
16,8192,1,2048,26.6667
16,8192,1,4096,26.6133
16,8192,1,8192,26.763
16,8192,1,16384,29.5147
16,8192,2,16,27.285
16,8192,2,32,27.3813
16,8192,2,64,27.275
16,8192,2,128,27.3707
16,8192,2,256,27.104
16,8192,2,512,27.4347
16,8192,2,1024,27.1157
16,8192,2,2048,26.7947
16,8192,2,4096,27.723
16,8192,2,8192,29.312
16,8192,2,16384,33.899
16,8192,4,16,27.2533
16,8192,4,32,27.0617
16,8192,4,64,27.6267
16,8192,4,128,27.712
16,8192,4,256,27.445
16,8192,4,512,26.7943
16,8192,4,1024,27.5413
16,8192,4,2048,27.2107
16,8192,4,4096,29.5047
16,8192,4,8192,34.3573
16,8192,4,16384,43.1577
16,8192,8,16,26.848
16,8192,8,32,26.7307
16,8192,8,64,26.8587
16,8192,8,128,27.4027
16,8192,8,256,26.8913
16,8192,8,512,26.976
16,8192,8,1024,27.808
16,8192,8,2048,28.566
16,8192,8,4096,33.333
16,8192,8,8192,42.3047
16,8192,8,16384,62.5813
16,8192,16,16,26.1653
16,8192,16,32,26.656
16,8192,16,64,26.603
16,8192,16,128,26.112
16,8192,16,256,26.6667
16,8192,16,512,26.56
16,8192,16,1024,28.6613
